;Unnamed: 0;school;school_setting;school_type;classroom;teaching_method;n_student;gender;lunch;posttest;target
1880;1880;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;1.0
1881;1881;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;1.0
1882;1882;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;52.0;0.0
1883;1883;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1884;1884;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;48.0;0.0
1885;1885;VVTVA;Urban;Public;A93;Experimental;;Male;Qualifies for reduced/free lunch;45.0;0.0
1886;1886;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;53.0;0.0
1887;1887;VVTVA;Urban;Public;A93;Experimental;30.0;Male;Qualifies for reduced/free lunch;52.0;1.0
1888;1888;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;48.0;0.0
1889;1889;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1890;1890;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;46.0;0.0
1891;1891;VVTVA;Urban;Public;A93;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;0.0
1892;1892;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;51.0;0.0
1893;1893;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;53.0;1.0
1894;1894;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1895;1895;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;52.0;0.0
1896;1896;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;45.0;0.0
1897;1897;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;1.0
1898;1898;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;1.0
1899;1899;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;54.0;0.0
1900;1900;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;54.0;1.0
1901;1901;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;45.0;1.0
1902;1902;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;49.0;1.0
1903;1903;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;0.0
1904;1904;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;51.0;0.0
1905;1905;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;51.0;1.0
1906;1906;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;1.0
1907;1907;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;50.0;1.0
1908;1908;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;49.0;0.0
1909;1909;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;50.0;0.0
1910;1910;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;50.0;1.0
1911;1911;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;54.0;0.0
1912;1912;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1913;1913;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1914;1914;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;0.0
1915;1915;VVTVA;Urban;Public;TB5;Standard;25.0;Male;Qualifies for reduced/free lunch;50.0;0.0
1916;1916;VVTVA;Urban;Public;TB5;Standard;25.0;Female;Does not qualify;62.0;0.0
1917;1917;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;0.0
1918;1918;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;48.0;1.0
1919;1919;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Does not qualify;49.0;1.0
1920;1920;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;50.0;0.0
1921;1921;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;1.0
1922;1922;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;48.0;0.0
1923;1923;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;52.0;1.0
1924;1924;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;50.0;1.0
1925;1925;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;42.0;1.0
1926;1926;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;47.0;0.0
1927;1927;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;47.0;0.0
1928;1928;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;45.0;1.0
1929;1929;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;52.0;0.0
1930;1930;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;53.0;1.0
1931;1931;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;47.0;1.0
1932;1932;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;52.0;0.0
1933;1933;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;48.0;0.0
1934;1934;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;46.0;0.0
1935;1935;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;48.0;1.0
1936;1936;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;48.0;1.0
1937;1937;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;52.0;1.0
1938;1938;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;45.0;1.0
1939;1939;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;44.0;0.0
1940;1940;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;51.0;1.0
1941;1941;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1942;1942;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;44.0;1.0
1943;1943;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;0.0
1944;1944;VVTVA;Urban;Public;YTB;Experimental;30.0;Male;Qualifies for reduced/free lunch;52.0;0.0
1945;1945;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
1946;1946;VVTVA;Urban;Public;YTB;Experimental;30.0;Female;Qualifies for reduced/free lunch;52.0;0.0
1947;1947;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;86.0;0.0
1948;1948;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;83.0;0.0
1949;1949;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;74.0;1.0
1950;1950;ZMNYA;Suburban;Public;1UU;Experimental;;Male;Does not qualify;81.0;1.0
1951;1951;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;85.0;0.0
1952;1952;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;81.0;1.0
1953;1953;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;82.0;0.0
1954;1954;ZMNYA;Suburban;Public;1UU;Experimental;;Female;Does not qualify;82.0;1.0
1955;1955;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;80.0;0.0
1956;1956;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;82.0;1.0
1957;1957;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;74.0;0.0
1958;1958;ZMNYA;Suburban;Public;1UU;Experimental;;Female;Does not qualify;91.0;1.0
1959;1959;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;78.0;0.0
1960;1960;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;81.0;1.0
1961;1961;ZMNYA;Suburban;Public;1UU;Experimental;;Male;Does not qualify;80.0;0.0
1962;1962;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Qualifies for reduced/free lunch;82.0;0.0
1963;1963;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;78.0;1.0
1964;1964;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;83.0;0.0
1965;1965;ZMNYA;Suburban;Public;1UU;Experimental;;Male;Qualifies for reduced/free lunch;81.0;0.0
1966;1966;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;80.0;0.0
1967;1967;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;80.0;0.0
1968;1968;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Female;Does not qualify;79.0;1.0
1969;1969;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;77.0;0.0
1970;1970;ZMNYA;Suburban;Public;1UU;Experimental;24.0;Male;Does not qualify;83.0;0.0
1971;1971;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;75.0;1.0
1972;1972;ZMNYA;Suburban;Public;4NN;Standard;;Male;Does not qualify;76.0;1.0
1973;1973;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Qualifies for reduced/free lunch;68.0;0.0
1974;1974;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;78.0;0.0
1975;1975;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;72.0;0.0
1976;1976;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;72.0;1.0
1977;1977;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;81.0;0.0
1978;1978;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;78.0;0.0
1979;1979;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Qualifies for reduced/free lunch;66.0;0.0
1980;1980;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;73.0;0.0
1981;1981;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;68.0;0.0
1982;1982;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Qualifies for reduced/free lunch;69.0;1.0
1983;1983;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;74.0;1.0
1984;1984;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;69.0;0.0
1985;1985;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;77.0;0.0
1986;1986;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;77.0;1.0
1987;1987;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;77.0;1.0
1988;1988;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;80.0;1.0
1989;1989;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Qualifies for reduced/free lunch;69.0;0.0
1990;1990;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Qualifies for reduced/free lunch;71.0;0.0
1991;1991;ZMNYA;Suburban;Public;4NN;Standard;22.0;Female;Does not qualify;70.0;0.0
1992;1992;ZMNYA;Suburban;Public;4NN;Standard;22.0;Male;Does not qualify;76.0;0.0
1993;1993;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;94.0;0.0
1994;1994;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;90.0;0.0
1995;1995;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;94.0;0.0
1996;1996;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;89.0;1.0
1997;1997;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;87.0;0.0
1998;1998;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;91.0;1.0
1999;1999;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;89.0;1.0
2000;2000;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;94.0;0.0
2001;2001;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;85.0;1.0
2002;2002;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;85.0;1.0
2003;2003;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;93.0;0.0
2004;2004;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;94.0;1.0
2005;2005;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;90.0;1.0
2006;2006;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;94.0;1.0
2007;2007;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;87.0;1.0
2008;2008;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;94.0;1.0
2009;2009;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Qualifies for reduced/free lunch;92.0;0.0
2010;2010;ZMNYA;Suburban;Public;V77;Experimental;23.0;Female;Does not qualify;88.0;0.0
2011;2011;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;84.0;0.0
2012;2012;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;86.0;0.0
2013;2013;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;90.0;1.0
2014;2014;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;87.0;1.0
2015;2015;ZMNYA;Suburban;Public;V77;Experimental;23.0;Male;Does not qualify;95.0;1.0
2016;2016;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;60.0;0.0
2017;2017;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;58.0;0.0
2018;2018;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;56.0;0.0
2019;2019;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;55.0;1.0
2020;2020;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;59.0;0.0
2021;2021;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;59.0;0.0
2022;2022;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;53.0;0.0
2023;2023;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;63.0;1.0
2024;2024;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;60.0;0.0
2025;2025;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;59.0;0.0
2026;2026;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;58.0;0.0
2027;2027;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;59.0;1.0
2028;2028;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;57.0;1.0
2029;2029;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;55.0;0.0
2030;2030;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;59.0;0.0
2031;2031;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;62.0;1.0
2032;2032;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;59.0;0.0
2033;2033;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;63.0;0.0
2034;2034;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;56.0;1.0
2035;2035;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;61.0;1.0
2036;2036;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;61.0;1.0
2037;2037;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;57.0;0.0
2038;2038;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Qualifies for reduced/free lunch;62.0;1.0
2039;2039;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;54.0;0.0
2040;2040;ZOWMK;Urban;Public;CII;Standard;27.0;Female;Does not qualify;60.0;1.0
2041;2041;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Qualifies for reduced/free lunch;55.0;1.0
2042;2042;ZOWMK;Urban;Public;CII;Standard;27.0;Male;Does not qualify;62.0;1.0
2043;2043;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;55.0;1.0
2044;2044;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;53.0;1.0
2045;2045;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;54.0;0.0
2046;2046;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Does not qualify;56.0;1.0
2047;2047;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;54.0;1.0
2048;2048;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;53.0;0.0
2049;2049;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;50.0;0.0
2050;2050;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;54.0;1.0
2051;2051;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;55.0;1.0
2052;2052;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;52.0;0.0
2053;2053;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;53.0;1.0
2054;2054;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;52.0;1.0
2055;2055;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;52.0;1.0
2056;2056;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;52.0;0.0
2057;2057;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;48.0;1.0
2058;2058;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;53.0;1.0
2059;2059;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;50.0;0.0
2060;2060;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;55.0;1.0
2061;2061;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;57.0;0.0
2062;2062;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;59.0;0.0
2063;2063;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;54.0;0.0
2064;2064;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;53.0;1.0
2065;2065;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;54.0;1.0
2066;2066;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
2067;2067;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;53.0;1.0
2068;2068;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Does not qualify;55.0;1.0
2069;2069;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;50.0;0.0
2070;2070;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;53.0;1.0
2071;2071;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Male;Qualifies for reduced/free lunch;56.0;1.0
2072;2072;ZOWMK;Urban;Public;Q0E;Experimental;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
2073;2073;ZOWMK;Urban;Public;QA2;Standard;30.0;Female;Qualifies for reduced/free lunch;49.0;0.0
2074;2074;ZOWMK;Urban;Public;QA2;Standard;30.0;Female;Does not qualify;52.0;0.0
2075;2075;ZOWMK;Urban;Public;QA2;Standard;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
2076;2076;ZOWMK;Urban;Public;QA2;Standard;30.0;Female;Qualifies for reduced/free lunch;51.0;1.0
2077;2077;ZOWMK;Urban;Public;QA2;Standard;30.0;Female;Qualifies for reduced/free lunch;50.0;0.0
2078;2078;ZOWMK;Urban;Public;QA2;Standard;30.0;Male;Qualifies for reduced/free lunch;51.0;0.0
2079;2079;ZOWMK;Urban;Public;QA2;Standard;30.0;Male;Does not qualify;53.0;1.0
2080;2080;ZOWMK;Urban;Public;QA2;Standard;30.0;Female;Qualifies for reduced/free lunch;51.0;1.0
2081;2081;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;53.0;1.0
2082;2082;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;50.0;1.0
2083;2083;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;54.0;0.0
2084;2084;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;50.0;1.0
2085;2085;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;52.0;0.0
2086;2086;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;48.0;1.0
2087;2087;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;53.0;0.0
2088;2088;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;47.0;0.0
2089;2089;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;52.0;1.0
2090;2090;ZOWMK;Urban;Public;QA2;Standard;;Female;Does not qualify;57.0;0.0
2091;2091;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;55.0;1.0
2092;2092;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;52.0;0.0
2093;2093;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;45.0;0.0
2094;2094;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;46.0;0.0
2095;2095;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;50.0;1.0
2096;2096;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;51.0;1.0
2097;2097;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;55.0;1.0
2098;2098;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;53.0;0.0
2099;2099;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;47.0;0.0
2100;2100;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;50.0;1.0
2101;2101;ZOWMK;Urban;Public;QA2;Standard;;Male;Qualifies for reduced/free lunch;48.0;1.0
2102;2102;ZOWMK;Urban;Public;QA2;Standard;;Female;Qualifies for reduced/free lunch;48.0;0.0
2103;2103;ZOWMK;Urban;Public;ZBH;Standard;30.0;Male;Qualifies for reduced/free lunch;46.0;1.0
2104;2104;ZOWMK;Urban;Public;ZBH;Standard;30.0;Female;Qualifies for reduced/free lunch;52.0;1.0
2105;2105;ZOWMK;Urban;Public;ZBH;Standard;30.0;Female;Qualifies for reduced/free lunch;54.0;0.0
2106;2106;ZOWMK;Urban;Public;ZBH;Standard;30.0;Female;Qualifies for reduced/free lunch;49.0;1.0
2107;2107;ZOWMK;Urban;Public;ZBH;Standard;30.0;Female;Qualifies for reduced/free lunch;51.0;1.0
2108;2108;ZOWMK;Urban;Public;ZBH;Standard;30.0;Female;Qualifies for reduced/free lunch;43.0;1.0
2109;2109;ZOWMK;Urban;Public;ZBH;Standard;30.0;Male;Qualifies for reduced/free lunch;53.0;1.0
